Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,CVSS v3.0 Base Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"10863","","","None","10.46.254.206","tcp","636","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: SG
Organization: ICA
Organization Unit: Land Checkpoints Ops IACS WBH
Common Name: LC01LAIACSVCTR.iacs.wlds

Issuer Name: 

Country: SG
Organization: IDEMIA
Organization Unit: T4
Common Name: Servers CA

Serial Number: 2D 8F 43 A7 42 2C B5 FF 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Apr 06 09:42:06 2023 GMT
Not Valid After: Jul 09 09:42:06 2025 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 A1 77 D1 CF 8C 70 16 AA 7A 2B 90 FD 58 82 91 97 4D CB DA 
            DF C6 2C D2 0B 40 B8 AC 74 D3 64 B7 7A 5A 86 43 2C F5 29 A4 
            C0 3E 85 B4 F9 04 FF FF 02 6A F2 8B 31 7C 3C 1A 63 42 77 A5 
            E3 C1 73 C7 C5 D0 A1 99 AD 27 F4 1F 34 22 59 A1 C7 69 A9 D0 
            A0 A7 FF 88 42 5F B7 86 8E B6 49 CE A2 27 67 18 B9 05 24 C3 
            51 BA 27 64 54 C8 6D EB 50 32 47 1C 31 82 96 2F EC 13 79 6E 
            8E 4D 2C 03 AF 7A 06 00 6F CC 29 18 E8 27 23 AF 8C 07 33 24 
            DB 24 CE DB C9 FF D6 15 A7 B6 BB D2 E3 DF 93 E0 8A 93 95 72 
            E2 76 F7 B0 9A 89 C7 0D 6D BF 4F 79 28 ED 9C 77 F4 F5 3A 61 
            F7 F5 2C 05 C7 F8 92 DC D6 89 34 2C 17 E0 E8 4B B1 E3 40 6C 
            27 A6 9A 99 14 BB 5F 96 3D BA 01 8D AC 78 D6 CE FC F6 59 E3 
            4B 52 60 E4 63 6A D2 3C 58 18 90 87 3D 4C 77 FA 18 97 EA 62 
            9F 95 8F 8F 7E A3 90 BD 6E 8D 1D 7E 9E A3 42 AC E7 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 9F F2 C2 9A 5A C7 E0 88 90 1D 93 C7 70 63 14 19 51 76 D7 
           6E 75 A3 DB 74 6A AD 3C 88 0D D3 8D 0F 98 8C F0 62 FE 75 62 
           7E 30 D0 32 B3 BE 6F F0 CA E8 DC 7E E8 04 E0 5B 9D 95 E6 BA 
           7E 26 C0 12 B6 D5 8A CD 0C 61 58 B4 5C CD 9E 61 AA 45 7A F8 
           3B 4A E1 2A 62 63 25 FF 3D AA 29 32 A6 3C 38 86 40 C8 17 16 
           FA AD 36 51 38 17 3F 96 E1 28 B7 4B 3E 48 31 B8 26 20 B7 07 
           F8 37 E6 E6 5C 00 35 35 B9 D6 FF 2F CA 08 D7 9C FB D5 BB 67 
           BA BA CC 4B 39 C5 11 13 AD 01 40 83 81 09 AE BF 7F 55 B0 E3 
           61 A3 0A 41 80 91 6D B9 9A E2 5C 23 7D 85 CA 90 0B 80 A4 56 
           EF C1 5F 0C 34 0D D0 12 D3 DE B0 89 4B 2D 7A 93 83 F3 0C C2 
           90 72 47 71 36 17 FE 8D 71 D7 25 E2 AC C6 CB 59 AC 80 EC 84 
           08 52 EC 10 3E B6 21 4C 34 F8 92 7B 63 CF 97 63 59 C6 76 B1 
           84 3D 85 42 E1 B0 6F 44 CF 34 72 8D 7F C7 1E 08 FC 

Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 4B D1 33 C6 BC AF BE 68 47 C0 B3 0D 13 55 1F 56 F9 86 6F FF 


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: LC01LAIACSVCTR.iacs.wlds


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 23 4A 1E C0 3C E6 07 84 B1 EA 2E 24 50 81 39 4A 13 7F 14 26 


Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Fingerprints : 

SHA-256 Fingerprint: D9 B3 8E DA 6B 31 D0 88 72 55 8B 1C 5E 5A F5 02 F9 03 39 92 
                     EA 6E 64 CA 6C 68 6B 36 2B F4 20 21 
SHA-1 Fingerprint: 11 8C A0 AE 21 3F 49 9C E5 3E 4A D4 68 F6 00 97 4B 4E 13 AB 
MD5 Fingerprint: 76 FA B9 55 C2 6D 4B 63 AB 4C 05 B9 9D 14 FA 6B 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIID1DCCArygAwIBAgIILY9Dp0Istf8wDQYJKoZIhvcNAQELBQAwQDELMAkGA1UEBhMCU0cxDzANBgNVBAoMBklERU1JQTELMAkGA1UECwwCVDQxEzARBgNVBAMMClNlcnZlcnMgQ0EwHhcNMjMwNDA2MDk0MjA2WhcNMjUwNzA5MDk0MjA2WjBmMQswCQYDVQQGEwJTRzEMMAoGA1UECgwDSUNBMSYwJAYDVQQLDB1MYW5kIENoZWNrcG9pbnRzIE9wcyBJQUNTIFdCSDEhMB8GA1UEAwwYTEMwMUxBSUFDU1ZDVFIuaWFjcy53bGRzMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAoXfRz4xwFqp6K5D9WIKRl03L2t/GLNILQLisdNNkt3pahkMs9SmkwD6FtPkE//8CavKLMXw8GmNCd6XjwXPHxdChma0n9B80Ilmhx2mp0KCn/4hCX7eGjrZJzqInZxi5BSTDUbonZFTIbetQMkccMYKWL+wTeW6OTSwDr3oGAG/MKRjoJyOvjAczJNskztvJ/9YVp7a70uPfk+CKk5Vy4nb3sJqJxw1tv095KO2cd/T1OmH39SwFx/iS3NaJNCwX4OhLseNAbCemmpkUu1+WPboBjax41s789lnjS1Jg5GNq0jxYGJCHPUx3+hiX6mKflY+PfqOQvW6NHX6eo0Ks5wIDAQABo4GrMIGoMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAUS9EzxryvvmhHwLMNE1UfVvmGb/8wKQYDVR0RBCIwIIIYTEMwMUxBSUFDU1ZDVFIuaWFjcy53bGRzhwQKLv7OMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAdBgNVHQ4EFgQUI0oewDzmB4Sx6i4kUIE5ShN/FCYwDgYDVR0PAQH/BAQDAgWgMA0GCSqGSIb3DQEBCwUAA4IBAQCf8sKaWsfgiJAdk8dwYxQZUXbXbnWj23RqrTyIDdOND5iM8GL+dWJ+MNAys75v8Mro3H7oBOBbnZXmun4mwBK21YrNDGFYtFzNnmGqRXr4O0rhKmJjJf89qikypjw4hkDIFxb6rTZROBc/luEot0s+SDG4JiC3B/g35uZcADU1udb/L8oI15z71btnurrMSznFEROtAUCDgQmuv39VsONhowpBgJFtuZriXCN9hcqQC4CkVu/BXww0DdAS096wiUstepOD8wzCkHJHcTYX/o1x1yXirMbLWayA7IQIUuwQPrYhTDT4kntjz5djWcZ2sYQ9hULhsG9EzzRyjX/HHgj8
-----END CERTIFICATE-----","","None","","","","2008/05/19","2021/02/03","","",""
"10863","","","None","10.46.254.206","tcp","5480","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country: SG
Organization: ICA
Organization Unit: Land Checkpoints Ops IACS WBH
Common Name: LC01LAIACSVCTR.iacs.wlds

Issuer Name: 

Country: SG
Organization: IDEMIA
Organization Unit: T4
Common Name: Servers CA

Serial Number: 2D 8F 43 A7 42 2C B5 FF 

Version: 3

Signature Algorithm: SHA-256 With RSA Encryption

Not Valid Before: Apr 06 09:42:06 2023 GMT
Not Valid After: Jul 09 09:42:06 2025 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 2048 bits
Public Key: 00 A1 77 D1 CF 8C 70 16 AA 7A 2B 90 FD 58 82 91 97 4D CB DA 
            DF C6 2C D2 0B 40 B8 AC 74 D3 64 B7 7A 5A 86 43 2C F5 29 A4 
            C0 3E 85 B4 F9 04 FF FF 02 6A F2 8B 31 7C 3C 1A 63 42 77 A5 
            E3 C1 73 C7 C5 D0 A1 99 AD 27 F4 1F 34 22 59 A1 C7 69 A9 D0 
            A0 A7 FF 88 42 5F B7 86 8E B6 49 CE A2 27 67 18 B9 05 24 C3 
            51 BA 27 64 54 C8 6D EB 50 32 47 1C 31 82 96 2F EC 13 79 6E 
            8E 4D 2C 03 AF 7A 06 00 6F CC 29 18 E8 27 23 AF 8C 07 33 24 
            DB 24 CE DB C9 FF D6 15 A7 B6 BB D2 E3 DF 93 E0 8A 93 95 72 
            E2 76 F7 B0 9A 89 C7 0D 6D BF 4F 79 28 ED 9C 77 F4 F5 3A 61 
            F7 F5 2C 05 C7 F8 92 DC D6 89 34 2C 17 E0 E8 4B B1 E3 40 6C 
            27 A6 9A 99 14 BB 5F 96 3D BA 01 8D AC 78 D6 CE FC F6 59 E3 
            4B 52 60 E4 63 6A D2 3C 58 18 90 87 3D 4C 77 FA 18 97 EA 62 
            9F 95 8F 8F 7E A3 90 BD 6E 8D 1D 7E 9E A3 42 AC E7 
Exponent: 01 00 01 

Signature Length: 256 bytes / 2048 bits
Signature: 00 9F F2 C2 9A 5A C7 E0 88 90 1D 93 C7 70 63 14 19 51 76 D7 
           6E 75 A3 DB 74 6A AD 3C 88 0D D3 8D 0F 98 8C F0 62 FE 75 62 
           7E 30 D0 32 B3 BE 6F F0 CA E8 DC 7E E8 04 E0 5B 9D 95 E6 BA 
           7E 26 C0 12 B6 D5 8A CD 0C 61 58 B4 5C CD 9E 61 AA 45 7A F8 
           3B 4A E1 2A 62 63 25 FF 3D AA 29 32 A6 3C 38 86 40 C8 17 16 
           FA AD 36 51 38 17 3F 96 E1 28 B7 4B 3E 48 31 B8 26 20 B7 07 
           F8 37 E6 E6 5C 00 35 35 B9 D6 FF 2F CA 08 D7 9C FB D5 BB 67 
           BA BA CC 4B 39 C5 11 13 AD 01 40 83 81 09 AE BF 7F 55 B0 E3 
           61 A3 0A 41 80 91 6D B9 9A E2 5C 23 7D 85 CA 90 0B 80 A4 56 
           EF C1 5F 0C 34 0D D0 12 D3 DE B0 89 4B 2D 7A 93 83 F3 0C C2 
           90 72 47 71 36 17 FE 8D 71 D7 25 E2 AC C6 CB 59 AC 80 EC 84 
           08 52 EC 10 3E B6 21 4C 34 F8 92 7B 63 CF 97 63 59 C6 76 B1 
           84 3D 85 42 E1 B0 6F 44 CF 34 72 8D 7F C7 1E 08 FC 

Extension: Basic Constraints (2.5.29.19)
Critical: 1


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: 4B D1 33 C6 BC AF BE 68 47 C0 B3 0D 13 55 1F 56 F9 86 6F FF 


Extension: Subject Alternative Name (2.5.29.17)
Critical: 0
DNS: LC01LAIACSVCTR.iacs.wlds


Extension: Extended Key Usage (2.5.29.37)
Critical: 0
Purpose#1: Web Server Authentication (1.3.6.1.5.5.7.3.1)
Purpose#2: Web Client Authentication (1.3.6.1.5.5.7.3.2)


Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: 23 4A 1E C0 3C E6 07 84 B1 EA 2E 24 50 81 39 4A 13 7F 14 26 


Extension: Key Usage (2.5.29.15)
Critical: 1
Key Usage: Digital Signature, Key Encipherment


Fingerprints : 

SHA-256 Fingerprint: D9 B3 8E DA 6B 31 D0 88 72 55 8B 1C 5E 5A F5 02 F9 03 39 92 
                     EA 6E 64 CA 6C 68 6B 36 2B F4 20 21 
SHA-1 Fingerprint: 11 8C A0 AE 21 3F 49 9C E5 3E 4A D4 68 F6 00 97 4B 4E 13 AB 
MD5 Fingerprint: 76 FA B9 55 C2 6D 4B 63 AB 4C 05 B9 9D 14 FA 6B 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIID1DCCArygAwIBAgIILY9Dp0Istf8wDQYJKoZIhvcNAQELBQAwQDELMAkGA1UEBhMCU0cxDzANBgNVBAoMBklERU1JQTELMAkGA1UECwwCVDQxEzARBgNVBAMMClNlcnZlcnMgQ0EwHhcNMjMwNDA2MDk0MjA2WhcNMjUwNzA5MDk0MjA2WjBmMQswCQYDVQQGEwJTRzEMMAoGA1UECgwDSUNBMSYwJAYDVQQLDB1MYW5kIENoZWNrcG9pbnRzIE9wcyBJQUNTIFdCSDEhMB8GA1UEAwwYTEMwMUxBSUFDU1ZDVFIuaWFjcy53bGRzMIIBIjANBgkqhkiG9w0BAQEFAAOCAQ8AMIIBCgKCAQEAoXfRz4xwFqp6K5D9WIKRl03L2t/GLNILQLisdNNkt3pahkMs9SmkwD6FtPkE//8CavKLMXw8GmNCd6XjwXPHxdChma0n9B80Ilmhx2mp0KCn/4hCX7eGjrZJzqInZxi5BSTDUbonZFTIbetQMkccMYKWL+wTeW6OTSwDr3oGAG/MKRjoJyOvjAczJNskztvJ/9YVp7a70uPfk+CKk5Vy4nb3sJqJxw1tv095KO2cd/T1OmH39SwFx/iS3NaJNCwX4OhLseNAbCemmpkUu1+WPboBjax41s789lnjS1Jg5GNq0jxYGJCHPUx3+hiX6mKflY+PfqOQvW6NHX6eo0Ks5wIDAQABo4GrMIGoMAwGA1UdEwEB/wQCMAAwHwYDVR0jBBgwFoAUS9EzxryvvmhHwLMNE1UfVvmGb/8wKQYDVR0RBCIwIIIYTEMwMUxBSUFDU1ZDVFIuaWFjcy53bGRzhwQKLv7OMB0GA1UdJQQWMBQGCCsGAQUFBwMBBggrBgEFBQcDAjAdBgNVHQ4EFgQUI0oewDzmB4Sx6i4kUIE5ShN/FCYwDgYDVR0PAQH/BAQDAgWgMA0GCSqGSIb3DQEBCwUAA4IBAQCf8sKaWsfgiJAdk8dwYxQZUXbXbnWj23RqrTyIDdOND5iM8GL+dWJ+MNAys75v8Mro3H7oBOBbnZXmun4mwBK21YrNDGFYtFzNnmGqRXr4O0rhKmJjJf89qikypjw4hkDIFxb6rTZROBc/luEot0s+SDG4JiC3B/g35uZcADU1udb/L8oI15z71btnurrMSznFEROtAUCDgQmuv39VsONhowpBgJFtuZriXCN9hcqQC4CkVu/BXww0DdAS096wiUstepOD8wzCkHJHcTYX/o1x1yXirMbLWayA7IQIUuwQPrYhTDT4kntjz5djWcZ2sYQ9hULhsG9EzzRyjX/HHgj8
-----END CERTIFICATE-----","","None","","","","2008/05/19","2021/02/03","","",""
"10881","","","None","10.46.254.206","tcp","22","SSH Protocol Versions Supported","A SSH server is running on the remote host.","This plugin determines the versions of the SSH protocol supported by
the remote SSH daemon.","n/a","","The remote SSH daemon supports the following versions of the
SSH protocol :

  - 1.99
  - 2.0
","","None","","","","2002/03/06","2024/07/24","","",""
"11219","","","None","10.46.254.206","tcp","22","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 22/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.206","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.206","tcp","389","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 389/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.206","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.206","tcp","636","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 636/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11219","","","None","10.46.254.206","tcp","5480","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 5480/tcp was found to be open","","None","","","","2009/02/04","2024/05/20","","",""
"11936","","","None","10.46.254.206","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : VMware vCenter Server 7.0.3 build-20395099
Confidence level : 98
Method : Misc

 
The remote host is running VMware vCenter Server 7.0.3 build-20395099","","None","","","","2003/12/09","2024/10/14","","",""
"19506","","","None","10.46.254.206","tcp","0","Nessus Scan Information","This plugin displays information about the Nessus scan.","This plugin displays, for each tested host, information about the
scan itself :

  - The version of the plugin set.
  - The type of scanner (Nessus or Nessus Home).
  - The version of the Nessus Engine.
  - The port scanner(s) used.
  - The port range scanned.
  - The ping round trip time 
  - Whether credentialed or third-party patch management
    checks are possible.
  - Whether the display of superseded patches is enabled
  - The date of the scan.
  - The duration of the scan.
  - The number of hosts scanned in parallel.
  - The number of checks done in parallel.","n/a","","Information about this scan : 

Nessus version : 10.8.3
Nessus build : 20010
Plugin feed version : 202410170436
Scanner edition used : Nessus
Scanner OS : LINUX
Scanner distribution : ubuntu1604-x86-64
Scan type : Normal
Scan name : DAY3 BIG FLEXI (5) lINUX
Scan policy used : Advanced Scan
Scanner IP : 10.46.254.222
Port scanner(s) : nessus_syn_scanner 
Port range : all
Ping RTT : Unavailable
Thorough tests : no
Experimental tests : no
Scan for Unpatched Vulnerabilities : no
Plugin debugging enabled : no
Paranoia level : 1
Report verbosity : 1
Safe checks : yes
Optimize the test : no
Credentialed checks : no
Patch management checks : None
Display superseded patches : no (supersedence plugin launched)
CGI scanning : disabled
Web application tests : disabled
Max hosts : 100
Max checks : 5
Recv timeout : 5
Backports : None
Allow post-scan editing : Yes
Nessus Plugin Signature Checking : Enabled
Audit File Signature Checking : Disabled
Scan Start Date : 2024/11/5 1:04 EST
Scan duration : 998 sec
Scan for malware : no
","","None","","","","2005/08/26","2024/10/04","","",""
"20870","","","None","10.46.254.206","tcp","389","LDAP Server Detection","An LDAP server was detected on the remote host.","The remote host is running a Lightweight Directory Access Protocol
(LDAP) server. LDAP is a protocol for providing access to directory
services over TCP/IP.","n/a","https://en.wikipedia.org/wiki/LDAP","","","None","","","","2006/02/10","2022/09/29","","",""
"20870","","","None","10.46.254.206","tcp","636","LDAP Server Detection","An LDAP server was detected on the remote host.","The remote host is running a Lightweight Directory Access Protocol
(LDAP) server. LDAP is a protocol for providing access to directory
services over TCP/IP.","n/a","https://en.wikipedia.org/wiki/LDAP","","","None","","","","2006/02/10","2022/09/29","","",""
"21643","","","None","10.46.254.206","tcp","443","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","None","","","","2006/06/05","2024/09/11","","",""
"21643","","","None","10.46.254.206","tcp","636","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","None","","","","2006/06/05","2024/09/11","","",""
"21643","","","None","10.46.254.206","tcp","5480","SSL Cipher Suites Supported","The remote service encrypts communications using SSL.","This plugin detects which SSL ciphers are supported by the remote
service for encrypting communications.","n/a","https://www.openssl.org/docs/man1.0.2/man1/ciphers.html
http://www.nessus.org/u?e17ffced","
Here is the list of SSL ciphers supported by the remote server :
Each group is reported per SSL Version.

SSL Version : TLSv12
  High Strength Ciphers (>= 112-bit key)

    Name                          Code             KEX           Auth     Encryption             MAC
    ----------------------        ----------       ---           ----     ---------------------  ---
    ECDHE-RSA-AES128-SHA256       0xC0, 0x2F       ECDH          RSA      AES-GCM(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x30       ECDH          RSA      AES-GCM(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x9C       RSA           RSA      AES-GCM(128)           SHA256
    RSA-AES256-SHA384             0x00, 0x9D       RSA           RSA      AES-GCM(256)           SHA384
    ECDHE-RSA-AES128-SHA          0xC0, 0x13       ECDH          RSA      AES-CBC(128)           SHA1
    ECDHE-RSA-AES256-SHA          0xC0, 0x14       ECDH          RSA      AES-CBC(256)           SHA1
    AES128-SHA                    0x00, 0x2F       RSA           RSA      AES-CBC(128)           SHA1
    AES256-SHA                    0x00, 0x35       RSA           RSA      AES-CBC(256)           SHA1
    ECDHE-RSA-AES128-SHA256       0xC0, 0x27       ECDH          RSA      AES-CBC(128)           SHA256
    ECDHE-RSA-AES256-SHA384       0xC0, 0x28       ECDH          RSA      AES-CBC(256)           SHA384
    RSA-AES128-SHA256             0x00, 0x3C       RSA           RSA      AES-CBC(128)           SHA256
    RSA-AES256-SHA256             0x00, 0x3D       RSA           RSA      AES-CBC(256)           SHA256

The fields above are :

  {Tenable ciphername}
  {Cipher ID code}
  Kex={key exchange}
  Auth={authentication}
  Encrypt={symmetric encryption method}
  MAC={message authentication code}
  {export flag}
","","None","","","","2006/06/05","2024/09/11","","",""
"22964","","","None","10.46.254.206","tcp","22","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","An SSH server is running on this port.","","None","","","","2007/08/19","2024/03/26","","",""
"22964","","","None","10.46.254.206","tcp","80","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port.","","None","","","","2007/08/19","2024/03/26","","",""
"22964","","","None","10.46.254.206","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.2 server answered on this port.
","","None","","","","2007/08/19","2024/03/26","","",""
"22964","","","None","10.46.254.206","tcp","443","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A web server is running on this port through TLSv1.2.","","None","","","","2007/08/19","2024/03/26","","",""
"22964","","","None","10.46.254.206","tcp","636","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.2 server answered on this port.
","","None","","","","2007/08/19","2024/03/26","","",""
"22964","","","None","10.46.254.206","tcp","5480","Service Detection","The remote service could be identified.","Nessus was able to identify the remote service by its banner or by
looking at the error message it sends when it receives an HTTP
request.","n/a","","A TLSv1.2 server answered on this port.
","","None","","","","2007/08/19","2024/03/26","","",""
